Year,Number,Ruolo Gen. Nr.,Oggetto,Giudice,Valore della causa,Stato del fascicolo,Data di Citazione 1° udienza,SENTENZA DEFINITIVA Nr.,Esito,Importo liquidato,Tipo,DECRETO INGIUNTIVO Nr.,SENTENZA NON DEFINITIVA Nr.,Rif. atto impugnato,Importo richiesto,Prossima udienza
1995,601,601/1995  iscritto al ruolo il 02/10/1995,OR - 709999 - Altri atti amministrativi,CASSIANI INGONI FRANCO  sezione: 6 aula: -,"Euro 0,00",PROCEDIMENTO DEFINITO,26/10/1995,,,,,,,,,
1995,602,602/1995  iscritto al ruolo  il 02/10/1995,OR - 145999 - Altre  ipotesi di responsabilita' Extracontr. non  ricomprese nelle  altre  materie (art. 2043),FERRARO LAURA sezione: 3 aula: 3 - C23,"Euro 0,00",PROCEDIMENTO DEFINITO,20/11/1995,982/1996 pubblicata il 15/05/1996,Sentenza di merito/Accoglimento,,,,,,,
1995,603,603/1995 iscritto  al ruolo il 02/10/1995,OR - 145999 - Altre ipotesi di  responsabilita' Extracontr. non ricomprese nelle  altre materie (art. 2043),MAGGIO COSIMO  sezione: 4 aula: -,"Euro  0,00",PROCEDIMENTO DEFINITO,7/11/1995,,,,,,,,,
1995,604,604/1995  iscritto  al ruolo  il 02/10/1995,OR - 145009 - Azioni di competenza del Giudice  di Pace in materia di risarcimento danno,MANUGUERRA GIACOMO sezione: 4 aula: -,"Euro 0,00",CANCELLATO,22/01/1996,,,,,,,,,
1995,605,605/1995  iscritto  al ruolo  il 02/10/1995,OR - 145009 - Azioni di competenza  del Giudice di Pace in  materia  di risarcimento danno,MARTINOTTI PAOLO sezione: 4 aula: 2 - C11,"Euro 0,00",CANCELLATO,5/10/1995,,,,,,,,,
1995,606,606/1995 iscritto al  ruolo  il 02/10/1995,OR - 145009 - Azioni di competenza del Giudice di Pace in materia di risarcimento  danno,MASSACESI FRANCO sezione: 4 aula: 2 - C13,"Euro 0,00",CANCELLATO,9/10/1995,,,,,,,,,
1995,607,607/1995 iscritto  al ruolo  il 02/10/1995,CO - 710001 - Istanza di  Conciliazione,CONSOLI GAETANO sezione: 6 aula: -,"Euro 0,00",CONCILIATO,7/11/1995,,,,,,,,,
1995,608,608/1995 iscritto  al ruolo  il 02/10/1995,OR - 145009 - Azioni  di  competenza  del Giudice di Pace  in materia  di  risarcimento danno,CORSI ENRICO sezione: 6 aula: -,"Euro 0,00",CANCELLATO,31/10/1995,,,,,,,,,
1995,609,609/1995  iscritto al ruolo il 02/10/1995,OR - 140999 - Altri contratti  tipici ed  obbligazioni non rientranti nelle  altre  materie,CORSI FRANCO sezione: 6 aula: 2 - A14,"Euro 0,00",PROCEDIMENTO  DEFINITO,11/12/1995,,,,,,,,,
1995,610,610/1995 iscritto al  ruolo il 02/10/1995,OR - 140999 - Altri  contratti tipici ed obbligazioni non rientranti nelle  altre materie,CORTESE  GIORGIO sezione: 6 aula: 2 - D12,"Euro 0,00",CANCELLATO,6/12/1995,,,,,,,,,
1995,611,611/1995 iscritto al ruolo il 02/10/1995,OR - 140999 - Altri contratti tipici ed obbligazioni  non  rientranti nelle altre materie,DE TOMA MAGDA  sezione: 6 aula: 2 - D17,"Euro 0,00",PROCEDIMENTO DEFINITO,15/12/1995,,,,,,,,,
1995,612,612/1995 iscritto al  ruolo  il 02/10/1995,OR - 140999 - Altri  contratti tipici  ed obbligazioni non rientranti nelle altre materie,GALLI ALESSANDRA sezione: 6 aula: -,"Euro 0,00",PROCEDIMENTO  DEFINITO,5/12/1995,,,,,,,,,
1995,613,613/1995 iscritto  al  ruolo  il 02/10/1995,OR - 140999 - Altri  contratti tipici ed  obbligazioni non rientranti  nelle  altre materie,GURRISI SALVATORE sezione: 6 aula: -,"Euro 0,00",PROCEDIMENTO DEFINITO,6/12/1995,,,,,,,,,
1995,614,614/1995 iscritto al ruolo il 02/10/1995,OR - 140999 - Altri contratti  tipici  ed  obbligazioni non rientranti  nelle  altre materie,LUCA GIOVANNI sezione: 6 aula: -,"Euro  0,00",PROCEDIMENTO DEFINITO,6/12/1995,,,,,,,,,
1995,615,615/1995 iscritto al ruolo il 02/10/1995,OR - 140999 - Altri contratti  tipici ed obbligazioni non  rientranti nelle altre materie,MACCARIO  MARIA GIOVANNA sezione: 7 aula: -,"Euro 0,00",CANCELLATO,5/12/1995,,,,,,,,,
1995,616,616/1995 iscritto al ruolo il 02/10/1995,OR - 140999 - Altri contratti  tipici  ed obbligazioni non rientranti  nelle  altre materie,MACIS  IGNAZIO  sezione: 7 aula: -,"Euro 0,00",PROCEDIMENTO DEFINITO,6/12/1995,,,,,,,,,
1995,617,617/1995  iscritto  al  ruolo il 02/10/1995,OR - 140999 - Altri contratti tipici ed obbligazioni  non rientranti nelle altre materie,MATASSI MARIO sezione: 7 aula: -,"Euro 0,00",PROCEDIMENTO DEFINITO,11/12/1995,,,,,,,,,
1995,618,618/1995 iscritto al ruolo il 02/10/1995,OR - 140999 - Altri  contratti tipici ed obbligazioni non rientranti  nelle altre materie,MORBILLI  PAOLA sezione: 7 aula: 3 - A21 BIS,"Euro  0,00",PROCEDIMENTO  DEFINITO,5/12/1995,,,,,,,,,
1995,619,619/1995  iscritto al ruolo il 02/10/1995,OR - 140999 - Altri contratti tipici ed  obbligazioni non  rientranti nelle altre materie,PALASCIANO NORBERTO sezione: 7 aula: -,"Euro 0,00",CANCELLATO,11/12/1995,,,,,,,,,
1995,620,620/1995  iscritto  al ruolo  il 02/10/1995,OR - 140999 - Altri contratti tipici ed obbligazioni non  rientranti nelle altre materie,PAONE PIETRO sezione: 7 aula: 3 - A20,"Euro 0,00",PROCEDIMENTO DEFINITO,5/12/1995,5/1996 pubblicata il 02/01/1996,Sentenza di merito/Rigetto,,,,,,,
1995,621,621/1995 iscritto al  ruolo il 02/10/1995,OR - 140999 - Altri  contratti tipici ed obbligazioni non  rientranti nelle altre materie,PATRIARCA GABRIELLA sezione: 7,"Euro 0,00",PROCEDIMENTO DEFINITO,7/12/1995,503/1995 pubblicata il 20/12/1995,Sentenza di merito/Rigetto,,,,,,,
1995,622,622/1995 iscritto  al ruolo  il 03/10/1995,OR - 140999 - Altri contratti tipici  ed obbligazioni non rientranti nelle altre materie,PESCAROLO  LAURA sezione: 7 aula: -,"Euro 0,00",PROCEDIMENTO DEFINITO,11/10/1995,,,,,,,,,
1995,623,623/1995  iscritto al  ruolo il 03/10/1995,OR - 145999 - Altre ipotesi di responsabilita'  Extracontr. non ricomprese nelle altre  materie  (art.  2043),PICCHINI VIRGINIA sezione: 7 aula: 1 - D6,"Euro 0,00",PROCEDIMENTO  DEFINITO,11/10/1995,,,,,,,,,
1995,624,624/1995 iscritto  al  ruolo  il 03/10/1995,OR - 130099 - Rapporti condominiali,NAY  RENATO sezione: 2 aula: -,"Euro 0,00",PROCEDIMENTO DEFINITO,16/10/1995,399/1995 pubblicata il 05/12/1995,Sentenza di merito/Rigetto,,,,,,,
1995,625,625/1995 iscritto al ruolo il 03/10/1995,OR - 145009 - Azioni  di competenza del  Giudice di  Pace in  materia  di risarcimento danno,VEGLIA MARIA LUISA sezione: 5 aula: 1 - C3,"Euro 0,00",CANCELLATO,18/10/1995,,,,,,,,,
1995,626,626/1995 iscritto al  ruolo il 03/10/1995,OR - 140999 - Altri contratti tipici ed obbligazioni  non  rientranti  nelle altre materie,REGARD  ELENA  sezione: 7 aula: 3 - A22,"Euro 0,00",PROCEDIMENTO DEFINITO,11/12/1995,418/1996 pubblicata il 07/03/1996,Sentenza di merito/Rigetto,,,,,,,
1995,627,627/1995 iscritto al ruolo il 03/10/1995,OR - 140999 - Altri contratti tipici ed obbligazioni non rientranti nelle altre materie,RIGAZZI  ERNESTO  sezione: 7 aula: 3 - A20,"Euro  0,00",PROCEDIMENTO DEFINITO,11/12/1995,530/1995 pubblicata il 23/12/1995,Sentenza di merito/Rigetto,,,,,,,
1995,628,628/1995  iscritto al ruolo il 03/10/1995,OR - 140999 - Altri contratti tipici ed obbligazioni non rientranti nelle altre materie,SACERDOTE  FRANCA  sezione: 7 aula: 3 - A25,"Euro  0,00",PROCEDIMENTO DEFINITO,15/12/1995,133/1996 pubblicata il 27/01/1996,Sentenza di merito/Rigetto,,,,,,,
1995,629,629/1995 iscritto  al ruolo il 03/10/1995,OR - 140999 - Altri contratti tipici ed obbligazioni non  rientranti nelle altre materie,TORCHIO CARLO sezione: 7 aula: 3 - A26,"Euro  0,00",PROCEDIMENTO DEFINITO,6/12/1995,65/1996 pubblicata il 17/01/1996,Sentenza di merito/Rigetto,,,,,,,
1995,630,630/1995 iscritto  al  ruolo  il 03/10/1995,OR - 140999 - Altri contratti tipici ed obbligazioni  non rientranti  nelle  altre materie,UGONA ALBERTO sezione: 7 aula: 1 - A14,"Euro 0,00",PROCEDIMENTO DEFINITO,12/10/1995,,,,,,,,,
1995,631,631/1995  iscritto  al ruolo il 03/10/1995,OR - 140999 - Altri  contratti tipici ed obbligazioni  non rientranti  nelle altre materie,VITI  LUCIANO  sezione: 7 aula: -,"Euro  0,00",PROCEDIMENTO  DEFINITO,17/10/1995,122/1995 pubblicata il 21/10/1995,Sentenza di merito/Rigetto,,,,,,,
1995,632,632/1995 iscritto al ruolo il 03/10/1995,OR - 140999 - Altri contratti  tipici ed obbligazioni  non rientranti  nelle altre materie,PALASCIANO NORBERTO sezione: 7 aula: -,"Euro 0,00",PROCEDIMENTO DEFINITO,16/10/1995,187/1995 pubblicata il 06/11/1995,Sentenza di merito/Rigetto,,,,,,,
1995,633,633/1995 iscritto al  ruolo il 03/10/1995,OR - 145009 - Azioni di competenza del  Giudice di Pace in materia di risarcimento danno,MOLLO  FRANCESCO sezione: 4 aula: 1 - D9,"Euro 0,00",CANCELLATO,6/10/1995,,,,,,,,,
1995,634,634/1995  iscritto al ruolo il 03/10/1995,OR - 145009 - Azioni  di  competenza del Giudice  di Pace in materia di risarcimento danno,MONDINO  PIER ODDONE sezione: 4 aula: 2 - C10,"Euro  0,00",CANCELLATO,10/10/1995,,,,,,,,,
1995,635,635/1995  iscritto al ruolo il 03/10/1995,OR - 130099 - Rapporti  condominiali,BARALIS GIUSTO sezione: 2 aula: -,"Euro 0,00",PROCEDIMENTO DEFINITO,8/11/1995,308/1996 pubblicata il 23/02/1996,Sentenza di merito/Rigetto,,,,,,,
1995,636,636/1995  iscritto al ruolo il 03/10/1995,OR - 145009 - Azioni di competenza del  Giudice di  Pace  in materia di risarcimento  danno,MONTALTO UGO LUIGI sezione: 4 aula: -,"Euro 0,00",PROCEDIMENTO DEFINITO,24/10/1995,,,,,,,,,
1995,637,637/1995 iscritto al  ruolo il 03/10/1995,OR - 101003 - Opposizione di terzo ex artt. 404 e ss. c.p.c.,PAONE PIETRO  sezione: 7 aula: 3 - A20,"Euro  0,00",CANCELLATO,12/3/1996,,,,,,,,,
1995,638,638/1995 iscritto al ruolo il 03/10/1995,OR - 145009 - Azioni  di competenza del Giudice  di  Pace  in  materia di risarcimento  danno,BORDINI GRAZIELLA sezione: 6 aula: 2 - D10,"Euro 0,00",CANCELLATO,15/01/1996,,,,,,,,,
1995,639,639/1995  iscritto al ruolo il 03/10/1995,OR - 140999 - Altri contratti tipici  ed obbligazioni non rientranti nelle altre materie,PATRIARCA GABRIELLA sezione: 7,"Euro  0,00",PROCEDIMENTO DEFINITO,2/11/1995,,,,,,,,,
1995,640,640/1995 iscritto al ruolo  il 03/10/1995,OR - 140999 - Altri contratti tipici  ed obbligazioni  non rientranti nelle  altre  materie,PESCAROLO  LAURA  sezione: 7 aula: -,"Euro  0,00",PROCEDIMENTO DEFINITO,8/11/1995,,,,,,,,,
1995,641,641/1995  iscritto al ruolo il 03/10/1995,OR - 140999 - Altri contratti tipici ed obbligazioni non rientranti  nelle altre materie,PICCHINI VIRGINIA sezione: 7 aula: 1 - D6,"Euro 0,00",CANCELLATO,8/11/1995,,,,,,,,,
1995,642,642/1995 iscritto al ruolo il 03/10/1995,OR - 140999 - Altri contratti tipici ed obbligazioni non rientranti nelle altre  materie,REGARD  ELENA  sezione: 7 aula: 3 - A22,"Euro 0,00",CANCELLATO,4/12/1995,,,,,,,,,
1995,643,643/1995 iscritto al ruolo il 03/10/1995,OR - 140999 - Altri contratti tipici  ed obbligazioni  non rientranti nelle altre  materie,RIGAZZI ERNESTO sezione: 7 aula: 3 - A20,"Euro 0,00",PROCEDIMENTO DEFINITO,4/12/1995,,,,,,,,,
1995,644,644/1995 iscritto  al  ruolo il 03/10/1995,OR - 140999 - Altri contratti tipici  ed obbligazioni non  rientranti nelle altre materie,SACERDOTE FRANCA sezione: 7 aula: 3 - A25,"Euro  0,00",PROCEDIMENTO  DEFINITO,15/12/1995,,,,,,,,,
1995,645,645/1995  iscritto  al ruolo il 03/10/1995,OR - 140999 - Altri contratti tipici ed  obbligazioni  non rientranti  nelle altre materie,TORCHIO  CARLO sezione: 7 aula: 3 - A26,"Euro  0,00",PROCEDIMENTO  DEFINITO,6/12/1995,,,,,,,,,
1995,646,646/1995 iscritto  al ruolo  il 03/10/1995,OR - 140999 - Altri  contratti tipici ed  obbligazioni non rientranti  nelle  altre materie,UGONA ALBERTO  sezione: 7 aula: 1 - A14,"Euro 0,00",PROCEDIMENTO DEFINITO,7/12/1995,,,,,,,,,
1995,647,647/1995  iscritto al ruolo il 03/10/1995,OR - 140999 - Altri  contratti tipici ed obbligazioni non rientranti nelle altre materie,VITI LUCIANO sezione: 7 aula: -,"Euro 0,00",PROCEDIMENTO  DEFINITO,5/12/1995,,,,,,,,,
1995,648,648/1995 iscritto al ruolo il 03/10/1995,OR - 140999 - Altri contratti tipici ed obbligazioni  non rientranti nelle  altre materie,MACCARIO MARIA GIOVANNA sezione: 7 aula: -,"Euro 0,00",PROCEDIMENTO  DEFINITO,5/12/1995,,,,,,,,,
1995,649,649/1995  iscritto al ruolo il 03/10/1995,OR - 140999 - Altri contratti tipici ed  obbligazioni non rientranti nelle  altre materie,MACIS IGNAZIO  sezione: 7 aula: -,"Euro  0,00",PROCEDIMENTO DEFINITO,6/12/1995,,,,,,,,,
1995,650,650/1995 iscritto al ruolo  il 03/10/1995,OR - 140999 - Altri contratti tipici ed obbligazioni non rientranti  nelle  altre materie,MATASSI  MARIO  sezione: 7 aula: -,"Euro 0,00",PROCEDIMENTO DEFINITO,4/12/1995,,,,,,,,,
1995,651,651/1995 iscritto al  ruolo il 03/10/1995,OR - 140999 - Altri contratti tipici ed  obbligazioni  non rientranti nelle altre materie,MORBILLI PAOLA  sezione: 7 aula: 3 - A21 BIS,"Euro 0,00",PROCEDIMENTO DEFINITO,5/12/1995,,,,,,,,,
1995,652,652/1995 iscritto al ruolo il 03/10/1995,OR - 140999 - Altri  contratti tipici ed obbligazioni non rientranti nelle altre materie,DE TOMA  MAGDA sezione: 6 aula: 2 - D17,"Euro  0,00",PROCEDIMENTO DEFINITO,15/12/1995,,,,,,,,,
1995,653,653/1995 iscritto al ruolo il 03/10/1995,OR - 140999 - Altri  contratti tipici ed  obbligazioni non rientranti nelle altre materie,GALLI ALESSANDRA  sezione: 6 aula: -,"Euro 0,00",PROCEDIMENTO  DEFINITO,5/12/1995,,,,,,,,,
1995,654,654/1995 iscritto al ruolo  il 03/10/1995,OR - 140999 - Altri  contratti tipici  ed obbligazioni non rientranti nelle altre materie,GURRISI SALVATORE sezione: 6 aula: -,"Euro 0,00",PROCEDIMENTO DEFINITO,6/12/1995,,,,,,,,,
1995,655,655/1995 iscritto al ruolo il 03/10/1995,OR - 140999 - Altri contratti  tipici ed obbligazioni non rientranti nelle altre  materie,LUCA GIOVANNI  sezione: 6 aula: -,"Euro  0,00",PROCEDIMENTO DEFINITO,6/12/1995,,,,,,,,,
1995,656,656/1995  iscritto al ruolo il 03/10/1995,OR - 140999 - Altri contratti tipici ed  obbligazioni non rientranti  nelle altre materie,ANTRO  ANDREA MARIA sezione: 6 aula: -,"Euro 0,00",CANCELLATO,4/12/1995,,,,,,,,,
1995,657,657/1995 iscritto al ruolo il 03/10/1995,OR - 140999 - Altri contratti tipici  ed  obbligazioni  non rientranti nelle altre  materie,ARNEODO SEVERINA sezione: 6 aula: -,"Euro 0,00",PROCEDIMENTO  DEFINITO,5/12/1995,,,,,,,,,
1995,658,658/1995 iscritto al  ruolo  il 03/10/1995,OR - 140999 - Altri contratti tipici  ed  obbligazioni  non rientranti nelle  altre materie,BATTAGLIA ROSA sezione: 6 aula: 2 - D13,"Euro 0,00",PROCEDIMENTO  DEFINITO,6/12/1995,,,,,,,,,
1995,659,659/1995  iscritto al ruolo il 03/10/1995,OR - 140999 - Altri  contratti tipici ed obbligazioni non rientranti nelle altre  materie,BOCCALATTE MARZIANO sezione: 6 aula: -,"Euro  0,00",PROCEDIMENTO DEFINITO,11/12/1995,,,,,,,,,
1995,660,660/1995 iscritto al ruolo il 03/10/1995,OR - 140999 - Altri contratti tipici  ed obbligazioni non rientranti nelle altre materie,BOUVET MICHELE  sezione: 6 aula: -,"Euro  0,00",PROCEDIMENTO DEFINITO,11/12/1995,,,,,,,,,
1995,661,661/1995 iscritto al ruolo il 03/10/1995,OR - 140999 - Altri contratti tipici ed  obbligazioni non rientranti nelle altre materie,BRUNO  FRANCO GIUSEPPE sezione: 6 aula: -,"Euro  0,00",PROCEDIMENTO DEFINITO,6/12/1995,,,,,,,,,
1995,662,662/1995 iscritto al ruolo il 03/10/1995,OR - 140999 - Altri  contratti tipici  ed obbligazioni  non rientranti nelle altre materie,CALIGARIS LUIGI sezione: 6 aula: 2 - D17,"Euro 0,00",PROCEDIMENTO DEFINITO,6/12/1995,,,,,,,,,
1995,663,663/1995  iscritto al ruolo il 03/10/1995,OR - 140999 - Altri contratti  tipici ed obbligazioni  non rientranti nelle  altre materie,CARIDI ANTONINO sezione: 6 aula: 2 - D15,"Euro 0,00",PROCEDIMENTO DEFINITO,7/12/1995,,,,,,,,,
1995,664,664/1995 iscritto al ruolo il 03/10/1995,OR - 140999 - Altri  contratti  tipici ed obbligazioni  non  rientranti  nelle altre materie,NASI OMEGNA ROBERTO  sezione: 4 aula: -,"Euro 0,00",CANCELLATO,19/12/1995,,,,,,,,,
1995,665,665/1995  iscritto al ruolo  il 03/10/1995,OR - 140999 - Altri  contratti  tipici  ed obbligazioni non rientranti nelle  altre materie,CASSIANI INGONI FRANCO sezione: 6 aula: -,"Euro 0,00",PROCEDIMENTO DEFINITO,13/10/1995,,,,,,,,,
1995,666,666/1995  iscritto al  ruolo il 03/10/1995,OR - 140999 - Altri contratti tipici ed obbligazioni non  rientranti nelle altre materie,CONSOLI GAETANO sezione: 6 aula: -,"Euro 0,00",CANCELLATO,16/10/1995,,,,,,,,,
1995,667,667/1995  iscritto al ruolo il 03/10/1995,OR - 140999 - Altri  contratti  tipici  ed  obbligazioni non rientranti nelle altre materie,CORSI ENRICO sezione: 6 aula: -,"Euro 0,00",PROCEDIMENTO DEFINITO,17/10/1995,,,,,,,,,
1995,668,668/1995 iscritto  al ruolo il 03/10/1995,OR - 140999 - Altri contratti tipici ed  obbligazioni non rientranti nelle altre materie,CORSI FRANCO sezione: 6 aula: 2 - A14,"Euro 0,00",PROCEDIMENTO  DEFINITO,16/10/1995,,,,,,,,,
1995,669,669/1995  iscritto  al ruolo il 03/10/1995,OR - 140999 - Altri contratti tipici ed obbligazioni  non rientranti nelle altre materie,CORTESE GIORGIO sezione: 6 aula: 2 - D12,"Euro 0,00",PROCEDIMENTO DEFINITO,8/11/1995,,,,,,,,,
1995,670,670/1995  iscritto al  ruolo  il 03/10/1995,OR - 140999 - Altri contratti tipici ed obbligazioni  non rientranti nelle altre  materie,SACERDOTE FRANCA  sezione: 7 aula: 3 - A25,"Euro 0,00",PROCEDIMENTO DEFINITO,3/11/1995,,,,,,,,,
1995,671,671/1995 iscritto  al ruolo il 04/10/1995,OR - 145009 - Azioni di competenza del  Giudice di Pace in materia di risarcimento  danno,GRENCI SALVATORE sezione: 4 aula: 2 - C10,"Euro 0,00",PROCEDIMENTO DEFINITO,8/11/1995,25/1996 pubblicata il 10/01/1996,Sentenza di merito/Rigetto,,,,,,,
1995,672,672/1995 iscritto al  ruolo il 04/10/1995,OR - 145999 - Altre ipotesi di responsabilita' Extracontr.  non ricomprese nelle altre materie (art. 2043),INDINO  VITO sezione: 4,"Euro 0,00",CANCELLATO,4/12/1995,,,,,,,,,
1995,673,673/1995 iscritto al  ruolo  il 04/10/1995,OR - 145999 - Altre ipotesi di  responsabilita'  Extracontr. non ricomprese  nelle altre materie  (art.  2043),LANFOSSI CARLO sezione: 4 aula: -,"Euro 0,00",CANCELLATO,8/11/1995,,,,,,,,,
1995,674,674/1995 iscritto al ruolo il 04/10/1995,OR - 145009 - Azioni di competenza del Giudice di  Pace in materia  di risarcimento  danno,NICASTRO GIUSEPPE  sezione: 4 aula: 2 - C16,"Euro 0,00",PROCEDIMENTO DEFINITO,9/10/1995,,,,,,,,,
1995,675,675/1995  iscritto al ruolo il 04/10/1995,OR - 101003 - Opposizione di  terzo  ex artt. 404  e ss. c.p.c.,TORCHIO CARLO sezione: 7 aula: 3 - A26,"Euro  0,00",PROCEDIMENTO  DEFINITO,22/01/1996,,,,,,,,,
1995,676,676/1995 iscritto al ruolo  il 04/10/1995,OR - 145009 - Azioni di  competenza  del Giudice  di  Pace in materia  di risarcimento  danno,RIGOLINO BARBERIS FRANCESCO sezione: 5 aula: 1 - C1,"Euro 0,00",CANCELLATO,21/12/1995,,,,,,,,,
1995,677,677/1995  iscritto al  ruolo  il 04/10/1995,OR - 140999 - Altri  contratti tipici ed  obbligazioni non rientranti nelle  altre  materie,UGONA ALBERTO  sezione: 7 aula: 1 - A14,"Euro 0,00",CANCELLATO,12/10/1995,,,,,,,,,
1995,678,678/1995 iscritto al ruolo  il 04/10/1995,OR - 145009 - Azioni di  competenza del  Giudice  di Pace  in  materia di  risarcimento danno,SANTACROCE CESARE sezione: 5 aula: 1 - C3,"Euro  0,00",CANCELLATO,17/10/1995,,,,,,,,,
1995,679,679/1995  iscritto al ruolo il 04/10/1995,OR - 145009 - Azioni  di competenza del Giudice  di Pace  in materia di  risarcimento  danno,SIRACUSA GIOSUE'  sezione: 5 aula: 1 - C7,"Euro  0,00",CANCELLATO,17/10/1995,,,,,,,,,
1995,680,680/1995  iscritto al ruolo il 04/10/1995,OR - 140999 - Altri  contratti tipici ed obbligazioni non rientranti nelle altre materie,VITI LUCIANO  sezione: 7 aula: -,"Euro 0,00",PROCEDIMENTO  DEFINITO,7/11/1995,,,,,,,,,
1995,681,681/1995  iscritto al ruolo il 04/10/1995,OR - 145009 - Azioni di competenza del Giudice di  Pace in materia di risarcimento  danno,SORIENTE CARLO sezione: 5,"Euro  0,00",CANCELLATO,20/10/1995,,,,,,,,,
1995,682,682/1995  iscritto  al  ruolo il 04/10/1995,OR - 140999 - Altri contratti tipici ed  obbligazioni non rientranti nelle altre materie,MACCARIO MARIA GIOVANNA sezione: 7 aula: -,"Euro  0,00",PROCEDIMENTO DEFINITO,17/10/1995,,,,,,,,,
1995,683,683/1995 iscritto al ruolo il 04/10/1995,CO - 710001 - Istanza di Conciliazione,BERTINI  ODDO  PIERO  sezione: 7 aula: 3 - A25,"Euro  0,00",CONCILIATO,6/11/1995,,,,,,,,,
1995,684,684/1995 iscritto  al ruolo  il 04/10/1995,OR - 145009 - Azioni di competenza del Giudice di Pace  in materia di risarcimento danno,TRAINA SALVATORE  sezione: 5 aula: -,"Euro 0,00",CANCELLATO,11/10/1995,,,,,,,,,
1995,685,685/1995 iscritto  al ruolo il 04/10/1995,OR - 140999 - Altri contratti tipici  ed obbligazioni  non rientranti nelle altre materie,MACIS  IGNAZIO sezione: 7 aula: -,"Euro 0,00",PROCEDIMENTO DEFINITO,6/12/1995,501/1995 pubblicata il 20/12/1995,Sentenza di merito/Rigetto,,,,,,,
1995,686,686/1995 iscritto al ruolo il 04/10/1995,OR - 140999 - Altri contratti tipici ed obbligazioni non rientranti nelle  altre materie,MATASSI MARIO sezione: 7 aula: -,"Euro 0,00",PROCEDIMENTO  DEFINITO,11/12/1995,288/1996 pubblicata il 20/02/1996,Sentenza di merito/Rigetto,,,,,,,
1995,687,687/1995 iscritto al  ruolo il 04/10/1995,OR - 140999 - Altri contratti tipici ed obbligazioni non  rientranti  nelle altre materie,MORBILLI PAOLA sezione: 7 aula: 3 - A21 BIS,"Euro 0,00",PROCEDIMENTO DEFINITO,10/10/1995,,,,,,,,,
1995,688,688/1995 iscritto al ruolo il 04/10/1995,OR - 140999 - Altri  contratti tipici ed obbligazioni non  rientranti nelle altre materie,NEGRI RITA sezione: 7 aula: 3 - A22,"Euro  0,00",PROCEDIMENTO DEFINITO,9/10/1995,,,,,,,,,
1995,689,689/1995 iscritto al ruolo  il 04/10/1995,OR - 140999 - Altri contratti  tipici ed obbligazioni non  rientranti nelle altre materie,PAONE PIETRO sezione: 7 aula: 3 - A20,"Euro 0,00",CANCELLATO,10/10/1995,,,,,,,,,
1995,690,690/1995 iscritto al ruolo il 04/10/1995,OR - 140999 - Altri contratti  tipici ed  obbligazioni non rientranti nelle altre materie,PESCAROLO LAURA  sezione: 7 aula: -,"Euro 0,00",PROCEDIMENTO  DEFINITO,11/10/1995,,,,,,,,,
